,Scheme Code,ISIN Div Payout/ ISIN Growth,ISIN Div Reinvestment,Scheme Name,Net Asset Value,Date
3147,110598,INF761K01116,INF761K01124,BANK OF INDIA Large & Mid Cap  Equity Fund Regular Plan- Quarterly IDCW,20.83,24-May-2023
3148,119349,INF761K01678,INF761K01660,BANK OF INDIA Large & Mid Cap Equity Fund Direct  Plan- Quarterly IDCW,17.85,24-May-2023
3149,119300,INF761K01629,-,BANK OF INDIA Large & Mid Cap Equity Fund Direct Plan- Bonus,33.17,24-May-2023
3150,119350,INF761K01652,-,BANK OF INDIA Large & Mid Cap Equity Fund Direct Plan-Growth,64.19,24-May-2023
3151,119346,INF761K01645,INF761K01637,BANK OF INDIA Large & Mid Cap Equity Fund Direct Plan-Regular IDCW,17.59,24-May-2023
3152,110599,INF761K01041,-,BANK OF INDIA Large & Mid Cap Equity Fund Eco Plan- Growth,61.96,24-May-2023
3153,110601,INF761K01017,-,BANK OF INDIA Large & Mid Cap Equity Fund Eco Plan-Bonus,61.96,24-May-2023
3154,110604,INF761K01058,INF761K01066,BANK OF INDIA Large & Mid Cap Equity Fund Eco Plan-Quarterly IDCW,17.48,24-May-2023
3155,110608,INF761K01025,INF761K01033,BANK OF INDIA Large & Mid Cap Equity Fund Eco Plan-Regular IDCW,17.35,24-May-2023
3156,110603,INF761K01108,-,BANK OF INDIA Large & Mid Cap Equity Fund Regular Plan- Growth,57.21,24-May-2023
3157,110607,INF761K01082,INF761K01090,BANK OF INDIA Large & Mid Cap Equity Fund Regular Plan- Regular IDCW,17.08,24-May-2023
3158,110606,INF761K01074,-,BANK OF INDIA Large & Mid Cap Equity Fund Regular Plan-Bonus,57.20,24-May-2023
3159,148474,INF955L01JU2,-,Baroda BNP Paribas Large and Mid Cap Fund- Direct Plan -Growth Option,17.6507,24-May-2023
3160,148475,INF955L01JV0,INF955L01JW8,Baroda BNP Paribas Large and Mid Cap Fund-Direct Plan-IDCW Option,16.2321,24-May-2023
3161,148471,INF955L01JR8,-,Baroda BNP Paribas Large and Mid Cap Fund-Regular Plan-Growth Option,16.8871,24-May-2023
3162,148472,INF955L01JS6,INF955L01JT4,Baroda BNP Paribas Large and Mid Cap Fund-Regular plan-IDCW Option,14.6017,24-May-2023
3163,118278,INF760K01EI4,-,CANARA ROBECO EMERGING EQUITIES - DIRECT PLAN - GROWTH OPTION,184.9200,24-May-2023
3164,118277,INF760K01EG8,INF760K01EH6,CANARA ROBECO EMERGING EQUITIES - DIRECT PLAN - IDCW (Payout/Reinvestment),92.7900,24-May-2023
3165,102920,INF760K01167,-,CANARA ROBECO EMERGING EQUITIES - REGULAR PLAN - GROWTH OPTION,165.1600,24-May-2023
3166,102921,INF760K01175,INF760K01183,CANARA ROBECO EMERGING EQUITIES - REGULAR PLAN - IDCW (Payout/Reinvestment),62.3700,24-May-2023
3167,119218,INF740K01PL6,-,DSP Equity Opportunities Fund - Direct Plan - Growth,406.066,24-May-2023
3168,119219,INF740K01PM4,INF740K01PN2,DSP Equity Opportunities Fund - Direct Plan - IDCW,78.098,24-May-2023
3169,103819,INF740K01094,-,DSP Equity Opportunities Fund-Regular Plan - Growth,371.428,24-May-2023
3170,103820,INF740K01078,INF740K01086,DSP Equity Opportunities Fund-Regular Plan - IDCW,28.001,24-May-2023
3171,140175,INF843K01AL0,-,Edelweiss Large & Mid Cap Fund - Direct Plan - Growth Option,62.669,24-May-2023
3172,140172,INF843K01047,-,Edelweiss Large & Mid Cap Fund - Regular Plan - Growth Option,54.959,24-May-2023
3173,140174,INF843K01AM8,INF843K01AN6,Edelweiss Large and Mid Cap Fund - Direct Plan - IDCW Option,24.308,24-May-2023
3174,140173,INF843K01054,INF843K01062,Edelweiss Large and Mid Cap Fund - Regular Plan - IDCW Option,20.961,24-May-2023
3175,118510,INF090I01IN1,-,Franklin India Equity Advantage Fund - Direct - Growth,132.5889,24-May-2023
3176,118509,INF090I01IL5,INF090I01IM3,Franklin India Equity Advantage Fund - Direct - IDCW ,18.6591,24-May-2023
3177,102883,INF090I01205,-,Franklin India Equity Advantage Fund - Growth Plan,122.6351,24-May-2023
3178,102884,INF090I01189,INF090I01197,Franklin India Equity Advantage Fund - IDCW ,16.5955,24-May-2023
3179,130496,INF179KA1RT1,-,HDFC Large and Mid Cap Fund - Growth Option,206.675,24-May-2023
3180,130498,INF179KA1RQ7,-,HDFC Large and Mid Cap Fund - Growth Option - Direct Plan,213.564,24-May-2023
3181,130497,INF179KA1RU9,-,HDFC Large and Mid Cap Fund - IDCW Option,25.965,24-May-2023
3182,130499,INF179KA1RR5,-,HDFC Large and Mid Cap Fund - IDCW Option - Direct Plan,32.388,24-May-2023
3183,146772,INF336L01NV5,-,HSBC Large & Mid Cap Fund - Direct Growth,17.5372,24-May-2023
3184,146770,INF336L01NW3,INF336L01NX1,HSBC Large & Mid Cap Fund - Direct IDCW,16.0720,24-May-2023
3185,146771,INF336L01NY9,-,HSBC Large & Mid Cap Fund - Regular Growth,16.4086,24-May-2023
3186,146769,INF336L01NZ6,INF336L01OA7,HSBC Large & Mid Cap Fund - Regular IDCW,14.9812,24-May-2023
3187,120596,INF109K011O5,-,ICICI Prudential Large & Mid Cap Fund - Direct Plan - Growth,656.76,24-May-2023
3188,120597,INF109K019N0,INF109K010O7,ICICI Prudential Large & Mid Cap Fund - Direct Plan - IDCW,35.94,24-May-2023
3189,100349,INF109K01431,-,ICICI Prudential Large & Mid Cap Fund - Growth,599.07,24-May-2023
3190,100348,INF109K01EQ7,INF109K01449,ICICI Prudential Large & Mid Cap Fund - IDCW,22.90,24-May-2023
3191,120357,INF205K01MA0,-,Invesco India Growth Opportunities Fund - Direct Plan - Growth,62.33,24-May-2023
3192,120356,INF205K01LY2,INF205K01LZ9,Invesco India Growth Opportunities Fund - Direct Plan - IDCW (Payout / Reinvestment),31.32,24-May-2023
3193,106144,INF205K01247,-,Invesco India Growth Opportunities Fund - Growth,53.98,24-May-2023
3194,106143,INF205K01262,INF205K01254,Invesco India Growth Opportunities Fund - IDCW (Payout / Reinvestment),26.74,24-May-2023
3195,103234,INF174K01187,-,Kotak Equity Opportunities Fund - Growth,214.819,24-May-2023
3196,120158,INF174K01LF9,-,Kotak Equity Opportunities Fund - Growth - Direct,240.846,24-May-2023
3197,103233,INF174K01203,INF174K01195,Kotak Equity Opportunities Fund - Payout of Income Distribution cum capital withdrawal option,37.478,24-May-2023
3198,120157,INF174K01LG7,-,Kotak Equity Opportunities Fund - Payout of Income Distribution cum capital withdrawal option - Direct,42.499,24-May-2023
3199,133710,INF767K01NE9,-,LIC MF Large & Mid Cap Fund-Direct Plan-Growth,26.8448,24-May-2023
3200,133709,INF767K01ND1,INF767K01NF6,LIC MF Large & Mid Cap Fund-Direct Plan-IDCW,21.3023,24-May-2023
3201,133711,INF767K01NB5,-,LIC MF Large & Mid Cap Fund-Regular Plan-Growth,23.9948,24-May-2023
3202,133712,INF767K01NA7,INF767K01NC3,LIC MF Large & Mid Cap Fund-Regular Plan-IDCW,19.4275,24-May-2023
3203,147841,INF174V01960,INF174V01952,Mahindra Manulife Large & Mid Cap Fund - Direct Plan - IDCW,15.8213,24-May-2023
3204,147840,INF174V01945,-,Mahindra Manulife Large & Mid Cap Fund - Direct Plan -Growth,18.4961,24-May-2023
3205,147843,INF174V01911,-,Mahindra Manulife Large & Mid Cap Fund - Regular Plan - Growth,17.3550,24-May-2023
3206,147842,INF174V01937,INF174V01929,Mahindra Manulife Large & Mid Cap Fund - Regular Plan - IDCW,14.7174,24-May-2023
3207,118834,INF769K01BI1,-,Mirae Asset Emerging Bluechip Fund - Direct Plan - Growth,107.642,24-May-2023
3208,112932,INF769K01101,-,Mirae Asset Emerging Bluechip Fund - Regular Plan - Growth Option,97.586,24-May-2023
3209,118835,INF769K01BJ9,INF769K01BK7,Mirae Asset Emerging Bluechip Fund Direct IDCW,64.115,24-May-2023
3210,112931,INF769K01127,INF769K01119,Mirae Asset Emerging Bluechip Fund Regular IDCW,38.155,24-May-2023
3211,147704,INF247L01999,-,Motilal Oswal Large and Midcap Fund - Direct Plan Growth,19.1594,24-May-2023
3212,147701,INF247L01965,-,Motilal Oswal Large and Midcap Fund - Regular Plan Growth,18.0598,24-May-2023
3213,147706,INF247L01AB3,INF247L01AA5,Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment,16.5951,24-May-2023
3214,147703,INF247L01981,INF247L01973,Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment,15.8603,24-May-2023
3215,141414,INF959L01CR5,INF959L01CS3,Navi Large & Midcap Fund - Direct Annual IDCW Payout,28.9242,24-May-2023
3216,141415,INF959L01CP9,INF959L01CQ7,Navi Large & Midcap Fund - Direct Half Yearly IDCW Payout,28.9504,24-May-2023
3217,135679,INF959L01CI4,INF959L01CJ2,Navi Large & Midcap Fund - Direct Normal IDCW Payout,29.0221,24-May-2023
3218,141411,INF959L01CV7,INF959L01CW5,Navi Large & Midcap Fund - Regular Annual IDCW payout,26.3136,24-May-2023
3219,141410,INF959L01CT1,INF959L01CU9,NAVI Large & Midcap Fund - Regular Half Yearly IDCW Payout,25.5849,24-May-2023
3220,135680,INF959L01CL8,INF959L01CM6,Navi Large & Midcap Fund - Regular Normal IDCW Payout,25.5816,24-May-2023
3221,135677,INF959L01CH6,-,Navi Large & Midcap Fund- Direct Plan- Growth Option,29.3763,24-May-2023
3222,135678,INF959L01CK0,-,Navi Large & Midcap Fund- Regular Plan- Growth Option,25.5849,24-May-2023
3223,118676,INF204K01F04,INF204K01F12,NIPPON INDIA VISION FUND - DIRECT Plan - IDCW Option,51.7335,24-May-2023
3224,118675,INF204K01E96,-,Nippon India Vision Fund - Direct Plan Growth Plan - Bonus Option,156.9879,24-May-2023
3225,118678,INF204K01F20,-,Nippon India Vision Fund - Direct Plan Growth Plan - Growth Option,925.9416,24-May-2023
3226,100378,INF204K01372,INF204K01380,NIPPON INDIA VISION FUND - IDCW Option,46.8453,24-May-2023
3227,100379,INF204K01398,-,Nippon India Vision Fund-GROWTH PLAN-Bonus Option,146.7085,24-May-2023
3228,100380,INF204K01406,-,Nippon India Vision Fund-GROWTH PLAN-Growth Option,871.0589,24-May-2023
3229,104515,INF966L01424,-,quant Large & Mid Cap Fund - Bonus Option - Regular Plan,71.8388,24-May-2023
3230,120824,INF966L01655,-,quant Large & Mid Cap Fund - Bonus Option-Direct Plan,71.8388,24-May-2023
3231,104513,INF966L01341,-,quant Large & Mid Cap Fund - Growth Option,71.7888,24-May-2023
3232,120826,INF966L01648,-,quant Large & Mid Cap Fund - Growth Option-Direct Plan,76.3678,24-May-2023
3233,120825,INF966L01622,INF966L01630,quant Large & Mid Cap Fund - IDCW Option - Direct Plan,35.5809,24-May-2023
3234,104514,INF966L01325,INF966L01333,quant Large & Mid Cap Fund - IDCW Option - Regular Plan,43.7494,24-May-2023
3235,119720,INF200K01UH9,INF200K01UI7,SBI Large & Midcap Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),226.2612,24-May-2023
3236,101530,INF200K01289,INF200K01297,SBI Large & Midcap Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),184.2456,24-May-2023
3237,119721,INF200K01UJ5,-,SBI LARGE & MIDCAP FUND -DIRECT PLAN -Growth,434.0932,24-May-2023
3238,103024,INF200K01305,-,SBI LARGE & MIDCAP FUND- REGULAR PLAN -Growth,407.8247,24-May-2023
3239,119565,INF903J01PP3,INF903J01PQ1,Sundaram Large and Midcap Direct Plan - Income Distribution cum Capital Withdrawal (IDCW),26.6445,24-May-2023
3240,119566,INF903J01PR9,-,Sundaram Large and Midcap Fund Direct Plan - Growth,61.9039,24-May-2023
3241,105001,INF903J01DT1,-,Sundaram Large and Midcap Fund Regular Plan - Growth,56.3189,24-May-2023
3242,105000,INF903J01DU9,INF903J01DV7,Sundaram Large and Midcap Regular Plan - Income Distribution cum Capital Withdrawal (IDCW),23.7301,24-May-2023
3243,119202,INF277K01MK8,-,Tata Large & MId Cap Fund -Direct Plan- Growth Option,410.3941,24-May-2023
3244,119201,INF277K01MI2,INF277K01MJ0,Tata Large & Mid Cap Fund Direct Plan - Payout of IDCW Option,80.4116,24-May-2023
3245,101823,INF277K01DH3,INF277K01410,Tata Large & Mid Cap Fund Regular Plan - Payout of IDCW Option,59.4012,24-May-2023
3246,101824,INF277K01428,-,Tata Large & Mid Cap Fund- Regular Plan - Growth Option,368.5113,24-May-2023
3247,147750,INF582M01GA0,-,Union Large & Midcap Fund - Direct Plan - Growth Option,17.76,24-May-2023
3248,147751,INF582M01GC6,INF582M01GB8,Union Large & Midcap Fund - Direct Plan - IDCW Option,17.76,24-May-2023
3249,147748,INF582M01GD4,-,Union Large & Midcap Fund - Regular Plan - Growth Option,17.08,24-May-2023
3250,147749,INF582M01GG7,INF582M01GF9,Union Large & Midcap Fund - Regular Plan - IDCW Option,17.08,24-May-2023
3251,120665,INF789F01UG3,-,UTI - Core Equity Fund - Direct Plan - Growth Option,110.5438,24-May-2023
3252,100664,INF789F01869,-,UTI - Core Equity Fund - Regular Plan - Growth Option,105.0696,24-May-2023
3253,120664,INF789F01UE8,INF789F01UF5,UTI Core Equity Fund - Direct Plan - IDCW,54.3221,24-May-2023
3254,100663,INF189A01046,INF789F01851,UTI Core Equity Fund - Regular Plan - IDCW,51.1851,24-May-2023
3255,119528,INF209K01YY7,-,Aditya Birla Sun Life Frontline Equity Fund - Growth - Direct Plan,388.26,24-May-2023
3256,119527,INF209K01YX9,INF209K01YW1,Aditya Birla Sun Life Frontline Equity Fund-DIRECT - IDCW,77.01,24-May-2023
3257,103174,INF209K01BR9,-,Aditya Birla Sun Life Frontline Equity Fund-Growth,356.39,24-May-2023
3258,103173,INF209K01BO6,INF209K01EC5,Aditya Birla Sun Life Frontline Equity Fund-Regular - IDCW,32.71,24-May-2023
3259,120465,INF846K01DP8,-,Axis Bluechip Fund - Direct Plan - Growth,49.02,24-May-2023
3260,120466,INF846K01DN3,INF846K01DO1,Axis Bluechip Fund - Direct Plan - IDCW,21.02,24-May-2023
3261,112277,INF846K01164,-,Axis Bluechip Fund - Regular Plan - Growth,43.45,24-May-2023
3262,112278,INF846K01172,INF846K01180,Axis Bluechip Fund - Regular Plan - IDCW,15.81,24-May-2023
3263,108799,INF194K01516,-,BANDHAN Large Cap Fund - Regular Plan - Growth,51.128,24-May-2023
3264,108800,INF194K01490,INF194K01508,BANDHAN Large Cap Fund - Regular Plan - IDCW,18.419,24-May-2023
3265,118479,INF194K01Z44,-,BANDHAN Large Cap Fund-Direct Plan-Growth,57.254,24-May-2023
3266,118478,INF194K01Z51,INF194K01Z69,BANDHAN Large Cap Fund-Direct Plan-IDCW,23.559,24-May-2023
3267,148980,INF761K01FL3,-,BANK OF INDIA Bluechip Fund Direct Plan Growth,10.99,24-May-2023
3268,148981,INF761K01FK5,INF761K01FM1,BANK OF INDIA Bluechip Fund Direct Plan IDCW,10.98,24-May-2023
3269,148982,INF761K01FO7,-,BANK OF INDIA Bluechip Fund Regular Plan Growth,10.72,24-May-2023
3270,148983,INF761K01FN9,INF761K01FP4,BANK OF INDIA Bluechip Fund Regular Plan IDCW,10.72,24-May-2023
3271,150187,INF251K01HN7,-,BARODA BNP PARIBAS LARGE CAP Fund - Direct Plan - Growth Option,165.2987,24-May-2023
3272,150188,INF251K01HL1,INF251K01HM9,BARODA BNP PARIBAS LARGE CAP Fund - Direct Plan - IDCW Option,22.0415,24-May-2023
3273,150186,INF251K01910,INF251K01902,BARODA BNP PARIBAS LARGE CAP Fund - Regular Plan - IDCW Option,18.8169,24-May-2023
3274,150185,INF251K01894,-,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,146.9827,24-May-2023
3275,118269,INF760K01FR2,-,CANARA ROBECO BLUE CHIP EQUITY FUND - DIRECT PLAN - GROWTH OPTION,48.3300,24-May-2023
3276,118270,INF760K01FP6,INF760K01FQ4,CANARA ROBECO BLUE CHIP EQUITY FUND - DIRECT PLAN - IDCW (Payout/Reinvestment),38.9500,24-May-2023
3277,113221,INF760K01AR3,-,CANARA ROBECO BLUE CHIP EQUITY FUND - REGULAR PLAN - GROWTH OPTION,42.9200,24-May-2023
3278,113222,INF760K01AS1,INF760K01AT9,CANARA ROBECO BLUE CHIP EQUITY FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),21.9300,24-May-2023
3279,119250,INF740K01PR3,-,DSP Top 100 Equity Fund - Direct Plan - Growth,326.703,24-May-2023
3280,119249,INF740K01PS1,INF740K01PT9,DSP Top 100 Equity Fund - Direct Plan - IDCW,22.586,24-May-2023
3281,101635,INF740K01243,-,DSP Top 100 Equity Fund - Regular Plan - Growth,304.312,24-May-2023
3282,101636,INF740K01227,INF740K01235,DSP Top 100 Equity Fund - Regular Plan - IDCW,20.064,24-May-2023
3283,118616,INF754K01BT0,INF754K01BU8,Edelweiss Large Cap Fund - Direct Plan - IDCW Option,29.27,24-May-2023
3284,118617,INF754K01BW4,-,Edelweiss Large Cap Fund - Direct Plan-Growth option,64.52,24-May-2023
3285,111938,INF754K01053,INF754K01061,Edelweiss Large Cap Fund - Plan B - IDCW Option,59.14,24-May-2023
3286,111939,INF754K01095,INF754K01103,Edelweiss Large Cap Fund - Plan C - IDCW Option,47.14,24-May-2023
3287,111940,INF754K01046,-,Edelweiss Large Cap Fund - Regular Plan - Growth Option,58.09,24-May-2023
3288,111936,INF754K01012,INF754K01020,Edelweiss Large Cap Fund - Regular Plan - IDCW Option,22.19,24-May-2023
3289,111935,INF754K01087,-,Edelweiss Large Cap Fund -Plan B - Growth option,58.44,24-May-2023
3290,111937,INF754K01129,-,Edelweiss Large Cap Fund -Plan C - Growth option,57.68,24-May-2023
3291,118462,INF090I01FO5,INF090I01FP2,Franklin India BLUECHIP FUND - Direct - IDCW ,44.4164,24-May-2023
3292,100470,INF090I01155,INF090I01163,Franklin India BLUECHIP FUND - IDCW ,38.9599,24-May-2023
3293,118531,INF090I01FN7,-,Franklin India Bluechip Fund- Direct - Growth,764.6943,24-May-2023
3294,100471,INF090I01171,-,Franklin India Bluechip Fund-Growth,703.0516,24-May-2023
3295,119018,INF179K01YV8,-,HDFC Top 100 Fund - Growth Option - Direct Plan,828.261,24-May-2023
3296,102000,INF179K01BE2,-,HDFC Top 100 Fund - Growth Option - Regular Plan,775.631,24-May-2023
3297,119017,INF179K01YT2,INF179K01YU0,HDFC Top 100 Fund - IDCW Option - Direct Plan,53.84,24-May-2023
3298,102001,INF179K01BC6,INF179K01BD4,HDFC Top 100 Fund - IDCW Option - Regular Plan,47.535,24-May-2023
3299,120030,INF336L01CM7,-,HSBC Large Cap Fund - Direct Growth,355.7908,24-May-2023
3300,120029,INF336L01CK1,INF336L01CL9,HSBC Large Cap Fund - Direct IDCW,35.5397,24-May-2023
3301,101594,INF336L01016,-,HSBC Large Cap Fund - Regular Growth,326.8069,24-May-2023
3302,101593,INF336L01024,INF336L01032,HSBC Large Cap Fund - Regular IDCW,37.9975,24-May-2023
3303,120586,INF109K016L0,-,ICICI Prudential Bluechip Fund - Direct Plan - Growth,76.51,24-May-2023
3304,120585,INF109K014L5,INF109K015L2,ICICI Prudential Bluechip Fund - Direct Plan - IDCW,44.12,24-May-2023
3305,108466,INF109K01BL4,-,ICICI Prudential Bluechip Fund - Growth,70.53,24-May-2023
3306,108465,INF109K01EP9,INF109K01BM2,ICICI Prudential Bluechip Fund - IDCW,24.48,24-May-2023
3307,117311,INF397L01869,-,IDBI India Top 100 Equity Fund Growth,41.07,24-May-2023
3308,118344,INF397L01BV2,-,IDBI India Top 100 Equity Fund Growth Direct,46.05,24-May-2023
3309,117310,INF397L01836,INF397L01844,IDBI India Top 100 Equity Fund IDCW,24.37,24-May-2023
3310,118448,INF397L01BW0,INF397L01BX8,IDBI India Top 100 Equity Fund IDCW Direct,28.10,24-May-2023
3311,119133,INF666M01600,-,Indiabulls Blue Chip Fund - Direct Plan - Growth Option,34.84,24-May-2023
3312,116547,INF666M01162,-,Indiabulls Blue Chip Fund - Regular Plan- Growth Option,29.92,24-May-2023
3313,119134,INF666M01626,INF666M01618,Indiabulls Bluechip Fund- Direct Plan- - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),20.2,24-May-2023
3314,140814,INF666M01CQ6,INF666M01CR4,Indiabulls Bluechip Fund- Direct Plan- Half Yearly -Income Distribution cum capital withdrawal Option (Payout & Reinvestment),19.6,24-May-2023
3315,140809,INF666M01CM5,INF666M01CN3,Indiabulls Bluechip Fund- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),15.57,24-May-2023
3316,140811,INF666M01CO1,INF666M01CP8,Indiabulls Bluechip Fund- Direct Plan- Quarterly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),19.45,24-May-2023
3317,116548,INF666M01188,INF666M01170,Indiabulls Bluechip Fund- Regular Plan- - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),16.86,24-May-2023
3318,140813,INF666M01CW4,INF666M01CX2,Indiabulls Bluechip Fund- Regular Plan- Half Yearly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),17.97,24-May-2023
3319,140810,INF666M01CS2,INF666M01CT0,Indiabulls Bluechip Fund- Regular Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),17.24,24-May-2023
3320,140812,INF666M01CU8,INF666M01CV6,Indiabulls Bluechip Fund- Regular Plan- Quarterly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),17.86,24-May-2023
3321,120392,INF205K01LB0,-,Invesco India Largecap Fund - Direct Plan - Growth,52.4,24-May-2023
3322,120393,INF205K01KZ1,INF205K01LA2,Invesco India Largecap Fund - Direct Plan - IDCW (Payout / Reinvestment),27.64,24-May-2023
3323,112098,INF205K01304,-,Invesco India Largecap Fund - Growth,44.98,24-May-2023
3324,112099,INF205K01320,INF205K01312,Invesco India Largecap Fund - IDCW (Payout / Reinvestment),23.14,24-May-2023
3325,148353,INF00XX01804,-,ITI Large Cap Fund - Direct Plan - Growth Option,12.9309,24-May-2023
3326,148352,INF00XX01812,INF00XX01820,ITI Large Cap Fund - Direct Plan - IDCW Option,12.9309,24-May-2023
3327,148351,INF00XX01770,-,ITI Large Cap Fund - Regular Plan - Growth Option,12.2614,24-May-2023
3328,148354,INF00XX01788,INF00XX01796,ITI Large Cap Fund - Regular Plan - IDCW Option,12.2614,24-May-2023
3329,134958,INF192K01JU4,INF192K01JV2,JM Large Cap Fund (Direct) - Annual IDCW,47.2965,24-May-2023
3330,120490,INF192K01BZ0,-,JM Large Cap Fund (Direct) - Growth Option,114.8191,24-May-2023
3331,134957,INF192K01JR0,INF192K01JZ3,JM Large Cap Fund (Direct) - Half Yearly IDCW ,46.9665,24-May-2023
3332,120489,INF192K01BX5,INF192K01BY3,JM Large Cap Fund (Direct) - IDCW,46.0992,24-May-2023
3333,134956,INF192K01JJ7,INF192K01JK5,JM Large Cap Fund (Direct) - Monthly IDCW ,46.8685,24-May-2023
3334,134960,INF192K01JN9,INF192K01JO7,JM Large Cap Fund (Direct) - Quarterly IDCW,47.3050,24-May-2023
3335,134961,INF192K01JS8,INF192K01JT6,JM Large Cap Fund (Regular) - Annual IDCW,20.5999,24-May-2023
